"Ordem","Material","Texto breve material","Centro","Motivo do movimento","Centro custo","Qtd.  UM registro","Montante em MI","Depósito","Tipo de movimento","Estoque especial","Doc.material","Item doc.material","Data de lançamento","UM registro","Pedido","Texto cab.documento","Hora do registro","Lote","Referência","Txt.tipo movimento","Quantidade","Nome do usuário","Fornecedor",
"","31_000024806","INSERTO DCMT 11T308-HQ PV 720","3110","0","3100172","-2","-55.98","1070","201","","4919878798","1","2025-07-10","PC","","","21:04:03","","","SM para centro custo","-2","310004188","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100173","-6","-167.58","1070","201","","4920532882","1","2025-07-22","PC","","","21:04:00","","","SM para centro custo","-6","310004188","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-10","-173.60","1070","201","","4920532882","2","2025-07-22","PC","","","21:04:00","","","SM para centro custo","-10","310004188","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100173","-6","-217.56","1070","201","","4919980953","3","2025-07-12","PC","","","21:03:42","","","SM para centro custo","-6","310004188","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100173","-6","-167.58","1070","201","","4919980953","1","2025-07-12","PC","","","21:03:42","","","SM para centro custo","-6","310004188","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-8","-138.88","1070","201","","4919980953","2","2025-07-12","PC","","","21:03:42","","","SM para centro custo","-8","310004188","",
"","31_000028326","MICRO RETÍFICA 9GQEDA 56.000RPM 90PSI","3110","0","3100129","-1","-249.59","1070","201","","4920065634","1","2025-07-14","PC","","","21:03:24","","","SM para centro custo","-1","310004188","",
"","31_000028785","LOGOTIPO 2H40/73310 DIVERSO-FI-254-CT","3110","0","3100172","-1","-337.52","1070","201","","4920992829","3","2025-07-30","PC","","","20:48:19","","","SM para centro custo","-1","310008371","",
"","31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","3110","0","3100132","-4","-473.00","1070","201","","4921130559","1","2025-08-01","PC","","","20:47:23","","","SM para centro custo","-4","310008371","",
"","31_000023083","INSERTO TCMT 110208-LM MC7025","3110","0","3100156","-3","-35.88","1070","201","","4920344117","2","2025-07-18","PC","","","20:43:48","","","SM para centro custo","-3","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100156","-6","-220.32","1070","201","","4920344117","1","2025-07-18","PC","","","20:43:48","","","SM para centro custo","-6","310004071","",
"","31_000018313","FRESA FTR MD Ø11x25xD12x75L XTR 88422084","3110","0","3100473","-1","-151.95","1070","201","","4919586191","2","2025-07-05","PC","","","20:43:35","","","SM para centro custo","-1","310004071","",
"","31_000022374","FRESA VF2XLBR 0100N120S06","3110","0","3100473","-1","-149.15","1070","201","","4919586191","1","2025-07-05","PC","","","20:43:35","","","SM para centro custo","-1","310004071","",
"","31_000012247","INSERTO CCMT 060208  UE6110","3110","0","3100129","-5","-49.55","1070","201","","4920992491","3","2025-07-30","PC","","","20:42:49","","","SM para centro custo","-5","310008371","",
"","31_000024937","INSERTO TNMG 130412-MT TT8125","3110","0","3100129","-5","-97.10","1070","201","","4920992491","2","2025-07-30","PC","","","20:42:49","","","SM para centro custo","-5","310008371","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-2","-78.90","1070","201","","4920992491","1","2025-07-30","PC","","","20:42:49","","","SM para centro custo","-2","310008371","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100129","-3","-50.76","1070","201","","4920992491","4","2025-07-30","PC","","","20:42:49","","","SM para centro custo","-3","310008371","",
"","31_000019913","INSERTO TNGA 160408 AB 2010","3110","0","3100139","-1","-41.22","1070","201","","4920344110","1","2025-07-18","PC","","","20:41:36","","","SM para centro custo","-1","310004071","",
"","31_000012247","INSERTO CCMT 060208  UE6110","3110","0","3100129","-8","-79.28","1070","201","","4920675193","3","2025-07-24","PC","","","20:39:27","","","SM para centro custo","-8","310004071","",
"","31_000024937","INSERTO TNMG 130412-MT TT8125","3110","0","3100129","-6","-116.52","1070","201","","4920675193","2","2025-07-24","PC","","","20:39:27","","","SM para centro custo","-6","310004071","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-1","-39.45","1070","201","","4920675193","1","2025-07-24","PC","","","20:39:27","","","SM para centro custo","-1","310004071","",
"","31_000019242","INSERTO VCMT 110304-SM IC907 - ISCAR","3110","0","3100142","-2","-145.26","1070","201","","4920849805","1","2025-07-28","PC","","","20:39:23","","","SM para centro custo","-2","310008371","",
"","31_000003045","INSERTO TNMG 160404-SA UE 6105","3110","0","3100128","-1","-15.52","1070","201","","4921064732","6","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-1","310008371","",
"","31_000008769","INSERTO VNMG 12T304-NF IC907","3110","0","3100128","-3","-107.73","1070","201","","4921064732","4","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-3","310008371","",
"","31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","3110","0","3100128","-2","-43.94","1070","201","","4921064732","7","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-2","310008371","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100128","-3","-61.62","1070","201","","4921064732","5","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-3","310008371","",
"","31_000023736","INSERTO WNMG 080408-MA MC6015","3110","0","3100128","-2","-41.72","1070","201","","4921064732","2","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-2","310008371","",
"","31_000028234","INSERTO SNMG 120408-SA UE6105","3110","0","3100128","-2","-33.98","1070","201","","4921064732","1","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-2","310008371","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100128","-3","-52.02","1070","201","","4921064732","3","2025-07-31","PC","","","20:39:06","","","SM para centro custo","-3","310008371","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-2","-31.04","1070","201","","4919383638","1","2025-07-01","PC","","","20:38:53","","","SM para centro custo","-2","310004071","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-5","-84.60","1070","201","","4919383638","2","2025-07-01","PC","","","20:38:53","","","SM para centro custo","-5","310004071","",
"","31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","3110","0","3100131","-2","-436.94","1070","201","","4919383638","4","2025-07-01","PC","","","20:38:53","","","SM para centro custo","-2","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-2","-34.68","1070","201","","4919383638","3","2025-07-01","PC","","","20:38:53","","","SM para centro custo","-2","310004071","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100126","-4","-62.08","1070","201","","4920375267","1","2025-07-19","PC","","","20:38:14","","","SM para centro custo","-4","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4920920058","1","2025-07-29","PC","","","20:38:12","","","SM para centro custo","-2","310008371","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4920920058","2","2025-07-29","PC","","","20:38:12","","","SM para centro custo","-2","310008371","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-8","-376.24","1070","201","","4920920058","4","2025-07-29","PC","","","20:38:12","","","SM para centro custo","-8","310008371","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-6","-266.82","1070","201","","4920920058","3","2025-07-29","PC","","","20:38:12","","","SM para centro custo","-6","310008371","",
"","31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","3110","0","3100137","-8","-946.00","1070","201","","4920531682","1","2025-07-22","PC","","","20:37:13","","","SM para centro custo","-8","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4920674964","2","2025-07-24","PC","","","20:36:40","","","SM para centro custo","-2","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4920674964","1","2025-07-24","PC","","","20:36:40","","","SM para centro custo","-2","310004071","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-5","-235.15","1070","201","","4920674964","3","2025-07-24","PC","","","20:36:40","","","SM para centro custo","-5","310004071","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-3","-133.41","1070","201","","4920674964","4","2025-07-24","PC","","","20:36:40","","","SM para centro custo","-3","310004071","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100142","-1","-36.26","1070","201","","4920375263","1","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-1","310004071","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100142","-2","-21.58","1070","201","","4920375263","4","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-2","310004071","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100142","-2","-70.18","1070","201","","4920375263","2","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-2","310004071","",
"","31_000013253","INSERTO WNMG 080412 MH UE6105","3110","0","3100142","-1","-20.87","1070","201","","4920375263","3","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-1","310004071","",
"","31_000019242","INSERTO VCMT 110304-SM IC907 - ISCAR","3110","0","3100142","-2","-145.26","1070","201","","4920375263","6","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-2","310004071","",
"","31_000027764","INSERTO GIMIY 304  IC808","3110","0","3100142","-2","-81.92","1070","201","","4920375263","5","2025-07-19","PC","","","20:35:59","","","SM para centro custo","-2","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-4","-82.16","1070","201","","4920204368","3","2025-07-16","PC","","","20:35:41","","","SM para centro custo","-4","310004071","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-10","-119.80","1070","201","","4920204368","2","2025-07-16","PC","","","20:35:41","","","SM para centro custo","-10","310004071","",
"","31_000027591","INSERTO TNMG 160412 RS MP9015","3110","0","3100126","-1","-14.54","1070","201","","4920204368","1","2025-07-16","PC","","","20:35:41","","","SM para centro custo","-1","310004071","",
"","31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","3110","0","3100131","-2","-436.94","1070","201","","4919585993","2","2025-07-05","PC","","","20:34:46","","","SM para centro custo","-2","310004071","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-8","-96.64","1070","201","","4919585993","1","2025-07-05","PC","","","20:34:46","","","SM para centro custo","-8","310004071","",
"","31_000028670","MACHO MAQ. M5 0.8+0.04 6H","3110","0","3100159","-1","-77.14","1070","201","","4920531396","1","2025-07-22","PC","","","20:33:29","","","SM para centro custo","-1","310004071","",
"","31_000000502","LIXA DISCO DIAM.200MM G-220 PAC C/10UN","3110","0","3100438","-2","-39.16","1070","201","","4920134006","1","2025-07-15","PAC","","","20:32:29","","","SM para centro custo","-2","310004071","",
"","31_000000503","LIXA DISCO DIAM.200MM G-320 PAC. C/10UN","3110","0","3100438","-1","-17.66","1070","201","","4920134006","2","2025-07-15","PAC","","","20:32:29","","","SM para centro custo","-1","310004071","",
"","31_000000504","LIXA DISCO DIAM.200MM G-400 PAC. C/10UN","3110","0","3100438","-1","-17.64","1070","201","","4920134006","3","2025-07-15","PAC","","","20:32:29","","","SM para centro custo","-1","310004071","",
"","31_000000505","LIXA DISCO DIAM.200MM G-600 PAC. C/10UN","3110","0","3100438","-1","-20.27","1070","201","","4920134006","4","2025-07-15","PAC","","","20:32:29","","","SM para centro custo","-1","310004071","",
"","31_000013245","INSERTO TNMG 160408 SA UE6105","3110","0","3100141","-2","-29.14","1070","201","","4919503192","4","2025-07-03","PC","","","20:30:26","","","SM para centro custo","-2","310004071","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100141","-4","-58.12","1070","201","","4919503192","1","2025-07-03","PC","","","20:30:26","","","SM para centro custo","-4","310004071","",
"","31_000023083","INSERTO TCMT 110208-LM MC7025","3110","0","3100141","-7","-83.72","1070","201","","4919503192","2","2025-07-03","PC","","","20:30:26","","","SM para centro custo","-7","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4919383316","2","2025-07-01","PC","","","20:29:09","","","SM para centro custo","-2","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-3","-61.62","1070","201","","4919383316","4","2025-07-01","PC","","","20:29:09","","","SM para centro custo","-3","310004071","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4919383316","3","2025-07-01","PC","","","20:29:09","","","SM para centro custo","-4","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-6","-220.32","1070","201","","4919383316","1","2025-07-01","PC","","","20:29:09","","","SM para centro custo","-6","310004071","",
"","31_000025413","LOGOTIPO MARC. MIN TH 3,5mm (3H69130)","3110","0","3100174","-1","-518.21","1070","201","","4920674576","2","2025-07-24","PC","","","20:28:52","","","SM para centro custo","-1","310004071","",
"","31_000025887","LOGOTIPO MARC. FI-007 DRIVE (3H69130)","3110","0","3100174","-1","-518.34","1070","201","","4920674576","1","2025-07-24","PC","","","20:28:52","","","SM para centro custo","-1","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-3","-410.97","1070","201","","4919502995","2","2025-07-03","PC","","","20:27:48","","","SM para centro custo","-3","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4919502995","4","2025-07-03","PC","","","20:27:48","","","SM para centro custo","-2","310004071","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4919502995","3","2025-07-03","PC","","","20:27:48","","","SM para centro custo","-4","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-4","-146.88","1070","201","","4919502995","1","2025-07-03","PC","","","20:27:48","","","SM para centro custo","-4","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100152","-10","-173.40","1070","201","","4920459672","1","2025-07-21","PC","","","20:26:50","","","SM para centro custo","-10","310004071","",
"","31_000027455","INSERTO DGN 3102C IC 354","3110","0","3100128","-1","-46.14","1070","201","","4920459594","2","2025-07-21","PC","","","20:26:00","","","SM para centro custo","-1","310004071","",
"","31_000027456","INSERTO DGN 2202C IC 354","3110","0","3100128","-2","-92.78","1070","201","","4920459594","1","2025-07-21","PC","","","20:26:00","","","SM para centro custo","-2","310004071","",
"","31_000009898","CHAVE TORX T20","3110","0","3100157","-2","-62.04","1070","201","","4920739270","2","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-2","310004071","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-2","-31.04","1070","201","","4920739270","6","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-2","310004071","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100157","-3","-45.39","1070","201","","4920739270","1","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-3","310004071","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-9","-152.28","1070","201","","4920739270","5","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-9","310004071","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-2","-24.16","1070","201","","4920739270","4","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-2","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-2","-34.68","1070","201","","4920739270","7","2025-07-25","PC","","","20:25:50","","","SM para centro custo","-2","310004071","",
"","31_000025924","INSERTO DNMG 130504 MT TT8125B","3110","0","3100121","-1","-34.89","1070","201","","4920459488","1","2025-07-21","PC","","","20:24:41","","","SM para centro custo","-1","310004071","",
"","31_000027792","BROCA CENTRO MD 2C Ø3x7,5xD10x55L S/COB","3110","0","3100121","-1","-225.08","1070","201","","4920459488","3","2025-07-21","PC","","","20:24:41","","","SM para centro custo","-1","310004071","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100121","-4","-111.72","1070","201","","4920459488","2","2025-07-21","PC","","","20:24:41","","","SM para centro custo","-4","310004071","",
"","31_000028472","SHAVING 20 CS 20/32","3110","0","3100461","-1","-8865.73","1070","201","","4919443565","1","2025-07-02","PC","","","20:23:21","","","SM para centro custo","-1","310004071","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100162","-4","-309.56","1070","201","","4921063750","1","2025-07-31","PC","","","20:22:19","","","SM para centro custo","-4","310008371","",
"","31_000012811","INSERTO TNMG 160408- TF IC908","3110","0","3100152","-6","-139.56","1070","201","","4919808057","2","2025-07-09","PC","","","20:21:43","","","SM para centro custo","-6","310004071","",
"","31_000028816","INSERTO CCMT 060204 SM IC907","3110","0","3100152","-6","-122.76","1070","201","","4919808057","3","2025-07-09","PC","","","20:21:43","","","SM para centro custo","-6","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100152","-6","-104.04","1070","201","","4919808057","1","2025-07-09","PC","","","20:21:43","","","SM para centro custo","-6","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4920848934","1","2025-07-28","PC","","","20:21:06","","","SM para centro custo","-2","310008371","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4920848934","2","2025-07-28","PC","","","20:21:06","","","SM para centro custo","-2","310008371","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-2","-88.94","1070","201","","4920848934","3","2025-07-28","PC","","","20:21:06","","","SM para centro custo","-2","310008371","",
"","31_000024800","INSERTO CCMT 09T308-CM T515","3110","0","3100147","-5","-115.95","1070","201","","4920739112","6","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-5","310004071","",
"","31_000028678","INSERTO CNMG120412GZ AC420K","3110","0","3100147","-1","-19.55","1070","201","","4920739112","3","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-1","310004071","",
"","31_000028680","INSERTO DCMT11T308-CM T5115","3110","0","3100147","-1","-24.64","1070","201","","4920739112","1","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-1","310004071","",
"","31_000028688","INSERTO WDXT094008-G ACK300　","3110","0","3100147","-2","-49.20","1070","201","","4920739112","5","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-2","310004071","",
"","31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","3110","0","3100147","-6","-127.20","1070","201","","4920739112","4","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-6","310004071","",
"","31_000028741","INSERTO CCMT 060208-PSS AH725","3110","0","3100147","-2","-39.22","1070","201","","4920739112","2","2025-07-25","PC","","","20:20:58","","","SM para centro custo","-2","310004071","",
"","31_000000312","SERRA FITA 1""x4-6x3,50M M-42","3110","0","3100111","-1","-209.12","1070","201","","4920374998","2","2025-07-19","PC","","","20:20:53","","","SM para centro custo","-1","310004071","",
"","31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","3110","0","3100137","-8","-946.00","1070","201","","4920374995","1","2025-07-19","PC","","","20:19:55","","","SM para centro custo","-8","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4919443348","2","2025-07-02","PC","","","20:18:47","","","SM para centro custo","-2","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-6","-220.32","1070","201","","4919443348","1","2025-07-02","PC","","","20:18:47","","","SM para centro custo","-6","310004071","",
"","31_000010492","SERRA CIRCULAR. 285 x 2,0 x 32 80Z","3110","0","3100111","-1","-786.01","1070","201","","4921063503","1","2025-07-31","PC","","","20:18:00","","","SM para centro custo","-1","310008371","",
"","31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","3110","0","3100129","-2","-188.96","1070","201","","4921063387","3","2025-07-31","PC","","","20:17:39","","","SM para centro custo","-2","310008371","",
"","31_000019913","INSERTO TNGA 160408 AB 2010","3110","0","3100129","-1","-41.22","1070","201","","4921063387","4","2025-07-31","PC","","","20:17:39","","","SM para centro custo","-1","310008371","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100129","-2","-33.84","1070","201","","4921063387","2","2025-07-31","PC","","","20:17:39","","","SM para centro custo","-2","310008371","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100129","-5","-139.65","1070","201","","4921063387","1","2025-07-31","PC","","","20:17:39","","","SM para centro custo","-5","310008371","",
"","31_000003045","INSERTO TNMG 160404-SA UE 6105","3110","0","3100155","-1","-15.52","1070","201","","4919738792","8","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000008769","INSERTO VNMG 12T304-NF IC907","3110","0","3100155","-1","-35.91","1070","201","","4919738792","4","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","3110","0","3100155","-1","-21.97","1070","201","","4919738792","1","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100155","-5","-175.45","1070","201","","4919738792","5","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-5","310004071","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100155","-1","-15.52","1070","201","","4919738792","7","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100155","-1","-14.53","1070","201","","4919738792","9","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000027764","INSERTO GIMIY 304  IC808","3110","0","3100155","-2","-81.92","1070","201","","4919738792","6","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-2","310004071","",
"","31_000028636","INSERTO SOMX094506-UM VP15TF","3110","0","3100155","-1","-29.41","1070","201","","4919738792","2","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000028774","INSERTO XCMT 150304 SVXUE6020","3110","0","3100155","-1","-16.02","1070","201","","4919738792","3","2025-07-08","PC","","","20:17:19","","","SM para centro custo","-1","310004071","",
"","31_000012247","INSERTO CCMT 060208  UE6110","3110","0","3100129","-3","-29.73","1070","201","","4919585823","3","2025-07-05","PC","","","20:16:53","","","SM para centro custo","-3","310004071","",
"","31_000024937","INSERTO TNMG 130412-MT TT8125","3110","0","3100129","-1","-19.42","1070","201","","4919585823","2","2025-07-05","PC","","","20:16:53","","","SM para centro custo","-1","310004071","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-1","-39.45","1070","201","","4919585823","1","2025-07-05","PC","","","20:16:53","","","SM para centro custo","-1","310004071","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100129","-2","-33.84","1070","201","","4919585823","4","2025-07-05","PC","","","20:16:53","","","SM para centro custo","-2","310004071","",
"","31_000028259","LIXA FITA ZYYR11 0600 x 0090 GR 0060","3110","0","3100129","-2","-24.52","1070","201","","4919585823","5","2025-07-05","PC","","","20:16:53","","","SM para centro custo","-2","310004071","",
"","31_000028910","INSERTO MD - DIFF CASE","3110","0","3100159","-1","-279.53","1070","201","","4920673886","1","2025-07-24","PC","","","20:16:27","","","SM para centro custo","-1","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4919980247","3","2025-07-12","PC","","","20:15:43","","","SM para centro custo","-2","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4919980247","4","2025-07-12","PC","","","20:15:43","","","SM para centro custo","-2","310004071","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4919980247","2","2025-07-12","PC","","","20:15:43","","","SM para centro custo","-4","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-6","-220.32","1070","201","","4919980247","1","2025-07-12","PC","","","20:15:43","","","SM para centro custo","-6","310004071","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100121","-9","-251.37","1070","201","","4920603661","1","2025-07-23","PC","","","20:14:54","","","SM para centro custo","-9","310004071","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-3","-410.97","1070","201","","4920673802","3","2025-07-24","PC","","","20:14:45","","","SM para centro custo","-3","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-4","-82.16","1070","201","","4920673802","4","2025-07-24","PC","","","20:14:45","","","SM para centro custo","-4","310004071","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100157","-3","-45.39","1070","201","","4920673802","5","2025-07-24","PC","","","20:14:45","","","SM para centro custo","-3","310004071","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4920673802","2","2025-07-24","PC","","","20:14:45","","","SM para centro custo","-4","310004071","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-6","-220.32","1070","201","","4920673802","1","2025-07-24","PC","","","20:14:45","","","SM para centro custo","-6","310004071","",
"","31_000022676","CALÇO CT16476 WPSTN33 P/MTJNR/L","3110","0","3100172","-1","-30.13","1070","201","","4920603567","1","2025-07-23","PC","","","20:14:36","","","SM para centro custo","-1","310004071","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-2","-31.04","1070","201","","4920132969","2","2025-07-15","PC","","","20:13:12","","","SM para centro custo","-2","310004071","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-10","-364.80","1070","201","","4920132969","1","2025-07-15","PC","","","20:13:12","","","SM para centro custo","-10","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-5","-86.70","1070","201","","4920132969","3","2025-07-15","PC","","","20:13:12","","","SM para centro custo","-5","310004071","",
"","31_000028272","LOGOTIPO INSIDE 2H54320 FI-006 CT","3110","0","3100118","-1","-329.10","1070","201","","4919667545","1","2025-07-07","PC","","","20:12:58","","","SM para centro custo","-1","310004071","",
"","31_000018227","LIXA FITA R.986 GRAO 60 MED.1900x50","3110","0","3100135","-10","-212.80","1070","201","","4919502360","3","2025-07-03","PC","","","20:11:34","","","SM para centro custo","-10","310004071","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-3","-61.62","1070","201","","4920374688","3","2025-07-19","PC","","","20:08:50","","","SM para centro custo","-3","310004071","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-5","-59.90","1070","201","","4920374688","2","2025-07-19","PC","","","20:08:50","","","SM para centro custo","-5","310004071","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-3","-49.77","1070","201","","4920374688","1","2025-07-19","PC","","","20:08:50","","","SM para centro custo","-3","310004071","",
"","31_000010732","FRESA WOOD. 13,5x2,5xR0,2","3110","0","3100121","-1","-452.83","1070","201","","4919876048","1","2025-07-10","PC","","","20:08:48","","","SM para centro custo","-1","310004071","",
