"Ordem","Material","Texto breve material","Centro","Motivo do movimento","Centro custo","Qtd.  UM registro","Montante em MI","Depósito","Tipo de movimento","Estoque especial","Doc.material","Item doc.material","Data de lançamento","UM registro","Pedido","Texto cab.documento","Hora do registro","Lote","Referência","Txt.tipo movimento","Quantidade","Nome do usuário","Fornecedor",
"","31_000025229","PORTA FERR.SVZCL 2020 K-16 (08214407)","3110","0","3100142","-1","-521.15","1070","201","","4919570084","1","2025-07-05","PC","","","07:08:26","","","SM para centro custo","-1","310001144","",
"","31_000021653","SHAVING 17 CS 17/1","3110","0","3100461","-1","-8033.47","1070","201","","4919531603","1","2025-07-04","PC","","","07:08:25","","","SM para centro custo","-1","310002839","",
"","31_000008853","CALÇO AV12 P/SVJNL-12","3110","0","3100126","-1","-40.95","1070","201","","4919629696","2","2025-07-07","PC","","","07:07:27","","","SM para centro custo","-1","310001144","",
"","31_000013364","PINO - PA12","3110","0","3100126","-1","-18.67","1070","201","","4919629696","1","2025-07-07","PC","","","07:07:27","","","SM para centro custo","-1","310001144","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100157","-8","-619.12","1070","201","","4919351462","1","2025-07-01","PC","","","07:05:29","","","SM para centro custo","-8","310001144","",
"","31_000000095","CARACOL 102HC159/2","3110","0","3100172","-1","-6917.59","1070","201","","4919351340","2","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000002148","CARACOL 85 HC127/1-A (ASP 2052 90X130)","3110","0","3100172","-1","-5773.48","1070","201","","4919351340","1","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000007224","BROCHA 40 BC50/6 C/ REVESTIM. BALINIT A","3110","0","3100127","-1","-8773.52","1070","201","","4919351340","3","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000023079","SHAVING 20 CS 20/14","3110","0","3100136","-1","-5326.15","1070","201","","4919351340","4","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000026902","CARACOL 85HC127/4","3110","0","3100461","-1","-6477.09","1070","201","","4919351340","9","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000026904","CARACOL 102HC159/4","3110","0","3100461","-1","-6578.46","1070","201","","4919351340","7","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000027060","SHAVING 20 CS 20/21","3110","0","3100461","-1","-5165.03","1070","201","","4919351340","10","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028471","SHAVING 20 CS 20/31","3110","0","3100461","-1","-7231.96","1070","201","","4919351340","11","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028472","SHAVING 20 CS 20/32","3110","0","3100131","-1","-8865.73","1070","201","","4919351340","5","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028476","SHAVING 20 CS 20/36","3110","0","3100461","-1","-6461.59","1070","201","","4919351340","12","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028478","SHAVING 22 CS 20/2","3110","0","3100461","-1","-7462.93","1070","201","","4919351340","13","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028483","CARACOL 20HE17/2","3110","0","3100461","-1","-5508.80","1070","201","","4919351340","8","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000028642","BROCHA 40 BC 50/13","3110","0","3100461","-1","-9506.73","1070","201","","4919351340","6","2025-07-01","PC","","","07:01:09","","","SM para centro custo","-1","310001144","",
"","31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","3110","0","3100161","-1","-635.70","1070","201","","4919530989","1","2025-07-04","PC","","","06:56:20","","","SM para centro custo","-1","310002839","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-4","-145.92","1070","201","","4919351020","2","2025-07-01","PC","","","06:55:51","","","SM para centro custo","-4","310001144","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-12","-208.32","1070","201","","4919472298","1","2025-07-03","PC","","","06:53:54","","","SM para centro custo","-12","310001144","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4919629136","4","2025-07-07","PC","","","06:53:17","","","SM para centro custo","-2","310001144","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-2","-41.08","1070","201","","4919629136","3","2025-07-07","PC","","","06:53:17","","","SM para centro custo","-2","310001144","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4919629136","2","2025-07-07","PC","","","06:53:17","","","SM para centro custo","-4","310001144","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-6","-220.32","1070","201","","4919629136","1","2025-07-07","PC","","","06:53:17","","","SM para centro custo","-6","310001144","",
"","31_000009052","PARAFUSO LLCS 10 5","3110","0","3100135","-3","-30.54","1070","201","","4919471998","1","2025-07-03","PC","","","06:51:18","","","SM para centro custo","-3","310001144","",
"","31_000014802-R","FRESA FTR MD 2C 7226-6 Ø5 (14802-AFIADA)","3110","0","3100148","-2","0","1070","201","","4919350772","1","2025-07-01","PC","","","06:51:12","","","SM para centro custo","-2","310001144","",
"","31_000026649","BROCA PAR. MD Ø 5,1X48XØ6X86L S/ REVEST.","3110","0","3100136","-1","-107.37","1070","201","","4919628969","1","2025-07-07","PC","","","06:49:48","","","SM para centro custo","-1","310001144","",
"","31_000024583-R","BROCA ESC. MD D4,20x14 (24583-AFIADA)","3110","0","3100126","-3","0","1070","201","","4919350650","1","2025-07-01","PC","","","06:48:28","","","SM para centro custo","-3","310001144","",
"","31_000005512","FELLOWS GF-18565 (MITSUBISHI)","3110","0","3100131","-1","0","1070","201","","4919350511","1","2025-07-01","PC","","","06:45:33","","","SM para centro custo","-1","310001144","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-6","-110.82","1070","201","","4919569575","2","2025-07-05","PC","","","06:43:45","","","SM para centro custo","-6","310001144","",
"","31_000004381","INSERTO VCMW 160408 HTI10","3110","0","3100474","-10","-162.20","1070","201","","4919569575","1","2025-07-05","PC","","","06:43:45","","","SM para centro custo","-10","310001144","",
"","31_000006170","INSERTO TPGX 110308-HTI05T","3110","0","3100474","-2","-33.36","1070","201","","4919569575","3","2025-07-05","PC","","","06:43:45","","","SM para centro custo","-2","310001144","",
"","31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","3110","0","3100148","-3","-833.49","1070","201","","4919350400","1","2025-07-01","PC","","","06:42:40","","","SM para centro custo","-3","310001144","",
"","31_000000318","REBOLO DTE100X8X32 1EE1 97915485 7D-3120","3110","0","3100471","-1","-619.93","1070","201","","4919410885","1","2025-07-02","PC","","","06:37:36","","","SM para centro custo","-1","310001144","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-8","-1095.92","1070","201","","4919530510","1","2025-07-04","PC","","","06:32:14","","","SM para centro custo","-8","310001144","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-5","-102.70","1070","201","","4919530510","4","2025-07-04","PC","","","06:32:14","","","SM para centro custo","-5","310001144","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-6","-282.18","1070","201","","4919530510","5","2025-07-04","PC","","","06:32:14","","","SM para centro custo","-6","310001144","",
"","31_000019498","INSERTO SOMX 060304-DT IC908","3110","0","3100157","-2","-85.98","1070","201","","4919530510","3","2025-07-04","PC","","","06:32:14","","","SM para centro custo","-2","310001144","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-9","-400.23","1070","201","","4919530510","2","2025-07-04","PC","","","06:32:14","","","SM para centro custo","-9","310001144","",
"","31_000020715","BRUNIDOR 3,5x8,65x29,9x2 MS025 AMAROK","3110","0","3100162","-8","-561.28","1070","201","","4919569236","1","2025-07-05","PC","","","06:32:11","","","SM para centro custo","-8","310001144","",
"","31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","3110","0","3100172","-10","-250.90","1070","201","","4919349714","1","2025-07-01","PC","","","06:27:33","","","SM para centro custo","-10","310001144","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100128","-1","-15.52","1070","201","","4919410335","3","2025-07-02","PC","","","06:23:24","","","SM para centro custo","-1","310001144","",
"","31_000027455","INSERTO DGN 3102C IC 354","3110","0","3100128","-3","-138.42","1070","201","","4919410335","1","2025-07-02","PC","","","06:23:24","","","SM para centro custo","-3","310001144","",
"","31_000027456","INSERTO DGN 2202C IC 354","3110","0","3100128","-3","-139.17","1070","201","","4919410335","2","2025-07-02","PC","","","06:23:24","","","SM para centro custo","-3","310001144","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-3","-109.44","1070","201","","4919529891","1","2025-07-04","PC","","","06:10:43","","","SM para centro custo","-3","310001144","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-1","-12.08","1070","201","","4919529891","2","2025-07-04","PC","","","06:10:43","","","SM para centro custo","-1","310001144","",
"","31_000027012","PARAFUSO DE FIXAÇÃO DC 0621T","3110","0","3100127","-2","-72.26","1070","201","","4919627064","1","2025-07-07","PC","","","06:09:11","","","SM para centro custo","-2","310001144","",
"","31_000005475","BRUNIDOR SINT. BORAZON MSØ1Ø","3110","0","3100132","-8","-278.64","1070","201","","4919627062","2","2025-07-07","PC","","","06:08:47","","","SM para centro custo","-8","310001144","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100137","-8","-619.12","1070","201","","4919627062","3","2025-07-07","PC","","","06:08:47","","","SM para centro custo","-8","310001144","",
"","31_000024806","INSERTO DCMT 11T308-HQ PV 720","3110","0","3100148","-10","-279.90","1070","201","","4919529757","2","2025-07-04","PC","","","06:06:17","","","SM para centro custo","-10","310001144","",
"","31_000027015","INSERTO DNMG 150412-KH CA320","3110","0","3100148","-10","-249.10","1070","201","","4919529757","1","2025-07-04","PC","","","06:06:17","","","SM para centro custo","-10","310001144","",
"","31_000028555","INSERTO TNMG 160412 UR YG3020 (YG1)","3110","0","3100129","-5","-139.65","1070","201","","4919626960","1","2025-07-07","PC","","","06:05:04","","","SM para centro custo","-5","310001144","",
"","31_000004103","INSERTO WCMT 020104-AP25N","3110","0","3100134","-1","-31.51","1070","201","","4919529711","2","2025-07-04","PC","","","06:03:54","","","SM para centro custo","-1","310001144","",
"","31_000013248","INSERTO TPMH 080204 MV UE6020","3110","0","3100134","-4","-41.48","1070","201","","4919529711","1","2025-07-04","PC","","","06:03:54","","","SM para centro custo","-4","310001144","",
"","31_000023582-R","BROCA MD D9x81xD10 (23582-AFIADA)","3110","0","3100134","-1","0","1070","201","","4919529711","3","2025-07-04","PC","","","06:03:54","","","SM para centro custo","-1","310001144","",
"","31_000028639","INSERTO GY2M0300F080N-MM VP20RT","3110","0","3100134","-3","-118.95","1070","201","","4919529711","4","2025-07-04","PC","","","06:03:54","","","SM para centro custo","-3","310001144","",
"","31_000024583-R","BROCA ESC. MD D4,20x14 (24583-AFIADA)","3110","0","3100126","-2","0","1070","201","","4919568643","1","2025-07-05","PC","","","06:01:00","","","SM para centro custo","-2","310001144","",
"","31_000020903","BROCA ESP. INTERC. SMDH170M","3110","0","3100158","-1","-1114.13","1070","201","","4919348267","1","2025-07-01","PC","","","06:00:00","","","SM para centro custo","-1","310001144","",
"","31_000020904","INSERTO ESP. INTERC. SMDT1700MTL-ACX70","3110","0","3100158","-2","-579.30","1070","201","","4919348267","2","2025-07-01","PC","","","06:00:00","","","SM para centro custo","-2","310001144","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100142","-4","-69.36","1070","201","","4919568617","1","2025-07-05","PC","","","05:59:03","","","SM para centro custo","-4","310001144","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100142","-1","-36.26","1070","201","","4919568612","1","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-1","310001144","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100142","-3","-32.37","1070","201","","4919568612","3","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-3","310001144","",
"","31_000008769","INSERTO VNMG 12T304-NF IC907","3110","0","3100142","-4","-143.64","1070","201","","4919568612","6","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-4","310001144","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100142","-1","-35.09","1070","201","","4919568612","4","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-1","310001144","",
"","31_000013253","INSERTO WNMG 080412 MH UE6105","3110","0","3100142","-3","-62.61","1070","201","","4919568612","2","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-3","310001144","",
"","31_000022341","INSERTO SCMT 09T308-MM MC7025","3110","0","3100142","-2","-25.08","1070","201","","4919568612","7","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-2","310001144","",
"","31_000023009","INSERTO VBMT 160404-UE 6110","3110","0","3100142","-4","-92.84","1070","201","","4919568612","5","2025-07-05","PC","","","05:57:27","","","SM para centro custo","-4","310001144","",
"","31_000006170","INSERTO TPGX 110308-HTI05T","3110","0","3100148","-8","-133.44","1070","201","","4919469872","1","2025-07-03","PC","","","05:55:23","","","SM para centro custo","-8","310001144","",
"","31_000027848","INSERTO SCMT 09T304-MK MC5015","3110","0","3100148","-4","-50.24","1070","201","","4919469872","2","2025-07-03","PC","","","05:55:23","","","SM para centro custo","-4","310001144","",
"","31_000028554","INSERTO CCGW 060208 NU BN2000","3110","0","3100139","-2","-210.18","1070","201","","4919348263","1","2025-07-01","PC","","","05:50:15","","","SM para centro custo","-2","310001144","",
"","31_000009799","INSERTO TNMG 160412-GH UC5115","3110","0","3100125","-4","-55.20","1070","201","","4919348262","2","2025-07-01","PC","","","05:49:20","","","SM para centro custo","-4","310001144","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100125","-4","-67.68","1070","201","","4919348262","1","2025-07-01","PC","","","05:49:20","","","SM para centro custo","-4","310001144","",
"","31_000026723","INSERTO ICP 106 IC908","3110","0","3100173","-1","-363.60","1070","201","","4920876971","1","2025-07-01","PC","","","05:46:12","","","SM para centro custo","-1","310001144","",
"","31_000026723","INSERTO ICP 106 IC908","3110","0","3100173","-1","-363.60","1070","201","","4920876971","2","2025-07-01","PC","","","05:46:12","","","SM para centro custo","-1","310001144","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100129","5","86.80","1070","202","","4919469424","1","2025-07-01","PC","","","05:44:11","","","DM para centro custo","5","310001144","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100131","-2","-30.26","1070","201","","4919625893","1","2025-07-07","PC","","","05:38:34","","","SM para centro custo","-2","310001144","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100129","-10","-107.90","1070","201","","4919408516","1","2025-07-02","PC","","","05:38:12","","","SM para centro custo","-10","310001144","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-9","-139.68","1070","201","","4919625622","1","2025-07-07","PC","","","05:30:27","","","SM para centro custo","-9","310001144","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-5","-84.60","1070","201","","4919625622","2","2025-07-07","PC","","","05:30:27","","","SM para centro custo","-5","310001144","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-3","-36.24","1070","201","","4919625622","3","2025-07-07","PC","","","05:30:27","","","SM para centro custo","-3","310001144","",
"","31_000019499","INSERTO AOMT 030204 - N - 45DT IC1008","3110","0","3100173","-2","-65.76","1070","201","","4919528545","1","2025-07-04","PC","","","05:30:03","","","SM para centro custo","-2","310001144","",
"","31_000019500","INSERTO AOMT 060204 - 45DT IC508","3110","0","3100173","-3","-133.32","1070","201","","4919528545","2","2025-07-04","PC","","","05:30:03","","","SM para centro custo","-3","310001144","",
"","31_000026723","INSERTO ICP 106 IC908","3110","0","3100173","-4","-1454.40","1070","201","","4919528545","4","2025-07-04","PC","","","05:30:03","","","SM para centro custo","-4","310001144","",
"","31_000027193","INSERTO CCMT 060202 PF IC907","3110","0","3100173","-5","-115.00","1070","201","","4919528545","3","2025-07-04","PC","","","05:30:03","","","SM para centro custo","-5","310001144","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100173","-8","-290.08","1070","201","","4919567756","2","2025-07-05","PC","","","05:21:35","","","SM para centro custo","-8","310001144","",
"","31_000027591","INSERTO TNMG 160412 RS MP9015","3110","0","3100173","-6","-87.24","1070","201","","4919567756","1","2025-07-05","PC","","","05:21:35","","","SM para centro custo","-6","310001144","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-5","-102.70","1070","201","","4919625032","2","2025-07-07","PC","","","05:19:35","","","SM para centro custo","-5","310001144","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-8","-95.84","1070","201","","4919625032","1","2025-07-07","PC","","","05:19:35","","","SM para centro custo","-8","310001144","",
"","31_000022920","INSERTO CCMT 09T308 MM MC7025","3110","0","3100172","-6","-75.60","1070","201","","4919567755","2","2025-07-05","PC","","","05:16:20","","","SM para centro custo","-6","310001144","",
"","31_000024806","INSERTO DCMT 11T308-HQ PV 720","3110","0","3100172","-2","-55.98","1070","201","","4919567755","1","2025-07-05","PC","","","05:16:20","","","SM para centro custo","-2","310001144","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100128","-2","-34.68","1070","201","","4919624857","1","2025-07-07","PC","","","05:15:00","","","SM para centro custo","-2","310001144","",
"","31_000000185","MACHO MAQ. M6+0,05 DIN 371","3110","0","3100471","-1","-130.72","1070","201","","4919567752","1","2025-07-05","PC","","","05:12:41","","","SM para centro custo","-1","310001144","",
"","31_000025887","LOGOTIPO MARC. FI-007 DRIVE (3H69130)","3110","0","3100174","-1","-518.34","1070","201","","4919624712","1","2025-07-06","PC","","","05:12:08","","","SM para centro custo","-1","310001144","",
"","31_000022920","INSERTO CCMT 09T308 MM MC7025","3110","0","3100172","-6","-75.60","1070","201","","4919527907","2","2025-07-04","PC","","","05:10:27","","","SM para centro custo","-6","310001144","",
"","31_000024806","INSERTO DCMT 11T308-HQ PV 720","3110","0","3100172","-2","-55.98","1070","201","","4919527907","1","2025-07-04","PC","","","05:10:27","","","SM para centro custo","-2","310001144","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-1","-15.52","1070","201","","4919527903","2","2025-07-04","PC","","","05:10:08","","","SM para centro custo","-1","310001144","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-3","-109.44","1070","201","","4919527903","1","2025-07-04","PC","","","05:10:08","","","SM para centro custo","-3","310001144","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-3","-50.76","1070","201","","4919527903","5","2025-07-04","PC","","","05:10:08","","","SM para centro custo","-3","310001144","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-4","-48.32","1070","201","","4919527903","3","2025-07-04","PC","","","05:10:08","","","SM para centro custo","-4","310001144","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-3","-52.02","1070","201","","4919527903","4","2025-07-04","PC","","","05:10:08","","","SM para centro custo","-3","310001144","",
"","31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","3110","0","3100133","-4","0","1070","201","","4919346972","1","2025-07-01","PC","","","05:09:14","","","SM para centro custo","-4","310001144","",
"","31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","3110","0","3100133","-4","0","1070","201","","4919407350","1","2025-07-02","PC","","","05:06:25","","","SM para centro custo","-4","310001144","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-4","-82.16","1070","201","","4919523066","3","2025-07-04","PC","","","03:43:28","","","SM para centro custo","-4","310004188","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-4","-47.92","1070","201","","4919523066","4","2025-07-04","PC","","","03:43:28","","","SM para centro custo","-4","310004188","",
"","31_000027591","INSERTO TNMG 160412 RS MP9015","3110","0","3100126","-2","-29.08","1070","201","","4919523066","1","2025-07-04","PC","","","03:43:28","","","SM para centro custo","-2","310004188","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-1","-16.59","1070","201","","4919523066","2","2025-07-04","PC","","","03:43:28","","","SM para centro custo","-1","310004188","",
"","31_000027591","INSERTO TNMG 160412 RS MP9015","3110","0","3100173","-8","-116.32","1070","201","","4919463566","1","2025-07-03","PC","","","03:40:11","","","SM para centro custo","-8","310004188","",
"","31_000024800","INSERTO CCMT 09T308-CM T515","3110","0","3100147","-4","-92.76","1070","201","","4919591424","3","2025-07-06","PC","","","03:37:29","","","SM para centro custo","-4","310004188","",
"","31_000028680","INSERTO DCMT11T308-CM T5115","3110","0","3100147","-2","-49.28","1070","201","","4919591424","2","2025-07-06","PC","","","03:37:29","","","SM para centro custo","-2","310004188","",
"","31_000028688","INSERTO WDXT094008-G ACK300　","3110","0","3100147","-2","-49.20","1070","201","","4919591424","4","2025-07-06","PC","","","03:37:29","","","SM para centro custo","-2","310004188","",
"","31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","3110","0","3100147","-7","-148.40","1070","201","","4919591424","1","2025-07-06","PC","","","03:37:29","","","SM para centro custo","-7","310004188","",
"","31_000028741","INSERTO CCMT 060208-PSS AH725","3110","0","3100147","-4","-78.44","1070","201","","4919591424","5","2025-07-06","PC","","","03:37:29","","","SM para centro custo","-4","310004188","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-3","-61.62","1070","201","","4919402754","2","2025-07-02","PC","","","03:36:23","","","SM para centro custo","-3","310004188","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-5","-59.90","1070","201","","4919402754","3","2025-07-02","PC","","","03:36:23","","","SM para centro custo","-5","310004188","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-3","-49.77","1070","201","","4919402754","1","2025-07-02","PC","","","03:36:23","","","SM para centro custo","-3","310004188","",
"","31_000021422","INSERTO SONX 1206PER VP15TF","3110","0","3100471","-10","-440.00","1070","201","","4919591344","1","2025-07-06","PC","","","03:26:50","","","SM para centro custo","-10","310004188","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-4","-547.96","1070","201","","4919591289","3","2025-07-06","PC","","","03:24:28","","","SM para centro custo","-4","310004188","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-4","-82.16","1070","201","","4919591289","4","2025-07-06","PC","","","03:24:28","","","SM para centro custo","-4","310004188","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-8","-376.24","1070","201","","4919591289","2","2025-07-06","PC","","","03:24:28","","","SM para centro custo","-8","310004188","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-11","-489.17","1070","201","","4919591289","1","2025-07-06","PC","","","03:24:28","","","SM para centro custo","-11","310004188","",
"","31_000000318","REBOLO DTE100X8X32 1EE1 97915485 7D-3120","3110","0","3100461","-1","-619.93","1070","201","","4919402098","2","2025-07-02","PC","","","03:23:50","","","SM para centro custo","-1","310004188","",
"","31_000000337","REBOLO 200X31,8X60,3 32A 5. 70PVH","3110","0","3100155","-3","-1347.90","1070","201","","4919402098","1","2025-07-02","PC","","","03:23:50","","","SM para centro custo","-3","310004188","",
"","31_000023736","INSERTO WNMG 080408-MA MC6015","3110","0","3100127","-1","-20.86","1070","201","","4919591286","1","2025-07-06","PC","","","03:22:40","","","SM para centro custo","-1","310004188","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100127","-3","-50.76","1070","201","","4919591286","2","2025-07-06","PC","","","03:22:40","","","SM para centro custo","-3","310004188","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100127","-2","-34.68","1070","201","","4919591286","3","2025-07-06","PC","","","03:22:40","","","SM para centro custo","-2","310004188","",
"","31_000021653","SHAVING 17 CS 17/1","3110","0","3100127","-1","-8033.47","1070","201","","4919462824","1","2025-07-03","PC","","","03:21:23","","","SM para centro custo","-1","310004188","",
"","31_000028478","SHAVING 22 CS 20/2","3110","0","3100131","-1","-7462.93","1070","201","","4919462824","2","2025-07-03","PC","","","03:21:23","","","SM para centro custo","-1","310004188","",
"","31_000025464","BROCHA 15 BE 11/2","3110","0","3100461","1","6768.17","1070","202","","4921011780","1","2025-07-07","PC","","","03:19:09","","","DM para centro custo","1","310004188","",
"","31_000026904","CARACOL 102HC159/4","3110","0","3100461","1","6578.46","1070","202","","4921011644","1","2025-07-01","PC","","","03:17:57","","","DM para centro custo","1","310004188","",
"","31_000028478","SHAVING 22 CS 20/2","3110","0","3100461","1","7462.93","1070","202","","4919462682","1","2025-07-01","PC","","","03:17:57","","","DM para centro custo","1","310004188","",
"","31_000021653","SHAVING 17 CS 17/1","3110","0","3100461","1","8033.47","1070","202","","4919462537","1","2025-07-01","PC","","","03:16:38","","","DM para centro custo","1","310004188","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-4","-547.96","1070","201","","4919340947","1","2025-07-01","PC","","","03:16:02","","","SM para centro custo","-4","310004188","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-1","-20.54","1070","201","","4919340947","5","2025-07-01","PC","","","03:16:02","","","SM para centro custo","-1","310004188","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-2","-94.06","1070","201","","4919340947","3","2025-07-01","PC","","","03:16:02","","","SM para centro custo","-2","310004188","",
"","31_000019498","INSERTO SOMX 060304-DT IC908","3110","0","3100157","-3","-128.97","1070","201","","4919340947","2","2025-07-01","PC","","","03:16:02","","","SM para centro custo","-3","310004188","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-2","-88.94","1070","201","","4919340947","4","2025-07-01","PC","","","03:16:02","","","SM para centro custo","-2","310004188","",
"","31_000028271","LOGOTIPO 008011/2019 INM. 32/54/55/73320","3110","0","3100118","-1","-337.27","1070","201","","4919462532","1","2025-07-03","PC","","","03:13:57","","","SM para centro custo","-1","310004188","",
"","31_000005481","PORTA FERR. GHIL-20- 3- ISCAR","3110","0","3100142","-1","-631.33","1070","201","","4919339937","1","2025-07-01","PC","","","02:55:43","","","SM para centro custo","-1","310004188","",
"","31_000027764","INSERTO GIMIY 304  IC808","3110","0","3100142","-2","-81.92","1070","201","","4919339937","2","2025-07-01","PC","","","02:55:43","","","SM para centro custo","-2","310004188","",
"","31_000028965","INSERTO WNMG060408 N-FB-T-1500A","3110","0","3100147","-2","-49.32","1070","201","","4919590856","1","2025-07-06","PC","","","02:46:11","","","SM para centro custo","-2","310004188","",
"","31_000023083","INSERTO TCMT 110208-LM MC7025","3110","0","3100156","-2","-23.92","1070","201","","4919400169","2","2025-07-02","PC","","","02:46:00","","","SM para centro custo","-2","310004188","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100156","-6","-220.32","1070","201","","4919400169","1","2025-07-02","PC","","","02:46:00","","","SM para centro custo","-6","310004188","",
"","31_000025650","SHAVING 20 CS 20/19","3110","0","3100461","-1","-7095.55","1070","201","","4919520449","1","2025-07-04","PC","","","02:45:17","","","SM para centro custo","-1","310004188","",
